HS 2002 Product Code,HS 2002 Product Description,CPC Product Code,CPC Product Description
853080,Other equipment,4692,"Electric sound or visual signalling apparatus, except for cycles or"
853090,Parts,4697,Parts for the goods of subclasses 46910 and 46920; electrical parts n.e.c. of machinery or apparatus
853110,Burglar or fire alarms and similar apparatus,4692,"Electric sound or visual signalling apparatus, except for cycles or"
853120,Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),4692,"Electric sound or visual signalling apparatus, except for cycles or"
853180,Other apparatus,4692,"Electric sound or visual signalling apparatus, except for cycles or"
853190,Parts,4697,Parts for the goods of subclasses 46910 and 46920; electrical parts n.e.c. of machinery or apparatus
853210,Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),4711,Electrical capacitors
853221,Tantalum,4711,Electrical capacitors
853222,Aluminium electrolytic,4711,Electrical capacitors
853223,"Ceramic dielectric, single layer",4711,Electrical capacitors
853224,"Ceramic dielectric, multilayer",4711,Electrical capacitors
853225,Dielectric of paper or plastics,4711,Electrical capacitors
853229,Other,4711,Electrical capacitors
853230,Variable or adjustable (preset) capacitors,4711,Electrical capacitors
853290,Parts,47171,Parts for the goods of subclass 47110
853310,"Fixed carbon resistors, composition or film types",4712,Electrical resistors (except heating resistors)
853321,For a power handling capacity not exceeding 20 W,4712,Electrical resistors (except heating resistors)
853329,Other,4712,Electrical resistors (except heating resistors)
853331,For a power handling capacity not exceeding 20 W,4712,Electrical resistors (except heating resistors)
853339,Other,4712,Electrical resistors (except heating resistors)
853340,"Other variable resistors, including rheostats and potentiometers",4712,Electrical resistors (except heating resistors)
853390,Parts,47172,Parts for the goods of subclass 47120
853400,Printed circuits.,4713,Printed circuits
853510,Fuses,46211,"Electrical apparatus for switching or protecting electrical circuits, or"
853521,For a voltage of less than 72.5 kV,46211,"Electrical apparatus for switching or protecting electrical circuits, or"
853529,Other,46211,"Electrical apparatus for switching or protecting electrical circuits, or"
853530,Isolating switches and makeandbreak switches,46211,"Electrical apparatus for switching or protecting electrical circuits, or"
853540,"Lightning arresters, voltage limiters and surge suppressors",46211,"Electrical apparatus for switching or protecting electrical circuits, or"
853590,Other,46211,"Electrical apparatus for switching or protecting electrical circuits, or"
853610,Fuses,46212,"Electrical apparatus for switching or protecting electrical circuits,"
853620,Automatic circuit breakers,46212,"Electrical apparatus for switching or protecting electrical circuits,"
853630,Other apparatus for protecting electrical circuits,46212,"Electrical apparatus for switching or protecting electrical circuits,"
853641,For a voltage not exceeding 60 V,46212,"Electrical apparatus for switching or protecting electrical circuits,"
853649,Other,46212,"Electrical apparatus for switching or protecting electrical circuits,"
853650,Other switches,46212,"Electrical apparatus for switching or protecting electrical circuits,"
853661,Lampholders,46212,"Electrical apparatus for switching or protecting electrical circuits,"
853669,Other,46212,"Electrical apparatus for switching or protecting electrical circuits,"
853690,Other apparatus,46212,"Electrical apparatus for switching or protecting electrical circuits,"
853710,"For a voltage not exceeding 1,000 V",46213,"Boards, consoles, cabinets and other bases, equipped with electrical"
853720,"For a voltage exceeding 1,000 V",46214,"Boards, consoles, cabinets and other bases, equipped with electrical"
853810,"Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus",4622,Parts of electricity distribution or control apparatus
853890,Other,4622,Parts of electricity distribution or control apparatus
853910,Sealed beam lamp units,4651,Electric filament or discharge lamps; arc lamps
853921,Tungsten halogen,4651,Electric filament or discharge lamps; arc lamps
853922,"Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",4651,Electric filament or discharge lamps; arc lamps
853929,Other,4651,Electric filament or discharge lamps; arc lamps
853931,"Fluorescent, hot cathode",4651,Electric filament or discharge lamps; arc lamps
853932,Mercury or sodium vapour lamps; metal halide lamps,4651,Electric filament or discharge lamps; arc lamps
853939,Other,4651,Electric filament or discharge lamps; arc lamps
853941,Arclamps,4651,Electric filament or discharge lamps; arc lamps
853949,Other,4651,Electric filament or discharge lamps; arc lamps
853990,Parts,46541,Parts of electric filament or discharge lamps; parts of arc lamps
854011,Colour,4714,"Thermionic, cold cathode or photo- cathode valves and tubes (including"
854012,Black and white or other monochrome,4714,"Thermionic, cold cathode or photo- cathode valves and tubes (including"
854020,Television camera tubes; image converters and intensifiers; other photocathode tubes,4714,"Thermionic, cold cathode or photo- cathode valves and tubes (including"
854040,"Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",4714,"Thermionic, cold cathode or photo- cathode valves and tubes (including"
854050,"Data/graphic display tubes, black and white or other monochrome",4714,"Thermionic, cold cathode or photo- cathode valves and tubes (including"
854060,Other cathoderay tubes,4714,"Thermionic, cold cathode or photo- cathode valves and tubes (including"
854071,Magnetrons,4714,"Thermionic, cold cathode or photo- cathode valves and tubes (including"
854072,Klystrons,4714,"Thermionic, cold cathode or photo- cathode valves and tubes (including"
854079,Other,4714,"Thermionic, cold cathode or photo- cathode valves and tubes (including"
854081,Receiver or amplifier valves and tubes,4714,"Thermionic, cold cathode or photo- cathode valves and tubes (including"
854089,Other,4714,"Thermionic, cold cathode or photo- cathode valves and tubes (including"
854091,Of cathoderay tubes,47173,Parts for the goods of subclasses 47140 to 47160
854099,Other,47173,Parts for the goods of subclasses 47140 to 47160
854110,"Diodes, other than photosensitive or light emitting diodes",4715,"Diodes, transistors and similar semi- conductor devices; photosensitive"
854121,With a dissipation rate of less than 1 W,4715,"Diodes, transistors and similar semi- conductor devices; photosensitive"
854129,Other,4715,"Diodes, transistors and similar semi- conductor devices; photosensitive"
854130,"Thyristors, diacs and triacs, other than photosensitive devices",4715,"Diodes, transistors and similar semi- conductor devices; photosensitive"
854140,"Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes",4715,"Diodes, transistors and similar semi- conductor devices; photosensitive"
854150,Other semiconductor devices,4715,"Diodes, transistors and similar semi- conductor devices; photosensitive"
854160,Mounted piezoelectric crystals,4715,"Diodes, transistors and similar semi- conductor devices; photosensitive"
854190,Parts,47173,Parts for the goods of subclasses 47140 to 47160
854210,Cards incorporating an electronic integrated circuit (smart cards),4716,Electronic integrated circuits and microassemblies
854221,Digital,4716,Electronic integrated circuits and microassemblies
854229,Other,4716,Electronic integrated circuits and microassemblies
854260,Hybrid integrated circuits,4716,Electronic integrated circuits and microassemblies
854270,Electronic microassemblies,4716,Electronic integrated circuits and microassemblies
854290,Parts,47173,Parts for the goods of subclasses 47140 to 47160
854311,Ion implanters for doping semiconductor materials,4694,Electrical equipment n.e.c. (including electro-magnets; permanent magnets; electro-magnetic
854319,Other,4694,Electrical equipment n.e.c. (including electro-magnets; permanent magnets; electro-magnetic
854320,Signal generators,4694,Electrical equipment n.e.c. (including electro-magnets; permanent magnets; electro-magnetic
854330,"Machines and apparatus for electroplating, electrolysis or electrophoresis",4694,Electrical equipment n.e.c. (including electro-magnets; permanent magnets; electro-magnetic
